acid,country,year,quarter_of_year,month_of_year,week_of_year,freq_signup,freq_sportsapp,freq_survey,freq_raffle,freq_reviews,freq_email,freq_adiclub_email,freq_pn,freq_adiclub_pn,freq_transactions,freq_earn_points,freq_points_redemption,freq_rewards_redemption,freq_confirmed,freq_dotcom,freq_flagshipapp,freq_hype,freq_pdp,freq_plp,freq_add_to_cart,freq_preference,freq_wishlist,refresh_date
GAU54QJAYR6RCB7F,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
WXGP752ZT4D71D47,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
9XPMHGV76AY6ML5B,GB,2022,4,10,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
P58UDPYCC2T1L600,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2024-03-04
4C7555WDFLTZB9X2,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2024-03-04
GTAD1NVI9NB05XTL,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
NAHI380Y142HT6NX,GB,2022,4,11,48,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
XEK2PQCBTE5MAKUE,GB,2022,4,12,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2024-03-04
M7RMJFOBBFXG5BHC,GB,2022,4,10,42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,2024-03-04
6WWFNTX76AFPVXAR,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,2,1,0,0,2024-03-04
WT3GLFX7337E7Z2J,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,2,1,0,0,2024-03-04
TX52O7EUIYZADVKM,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
68BJCHHZ1QUSBKT5,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2024-03-04
25UVHPLPVC7VLLGO,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
AB1I6Y516ZP1BAA4,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04
HZIWFNL8D2G9BOLC,GB,2022,4,12,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
LZFV51DNRUX6GHWY,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,1,1,0,0,2024-03-04
77OYZOL9H09H0ODH,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,20,0,8,10,4,0,2,2024-03-04
78FA0KIK9WHY6Y9R,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,0,0,2024-03-04
Z1WMIDZ4EWZZK3WU,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04
Q1W9T09C9FK3OEAY,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2024-03-04
TLPA4C99NTXVCKYF,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2024-03-04
BPTDYIUR5EZ02XOM,GB,2022,4,10,40,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,16,0,14,12,2,0,0,2024-03-04
184KV3KLNLWCCW18,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
UBHITQJV93X5274D,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18,20,2,0,0,2024-03-04
07G5MIDRKSIR0STL,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
2RIB79RIUCUFIR5J,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2024-03-04
NFBQ7PH01JO9JCS0,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2024-03-04
G33ZMKLEXUP21D3V,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
XS6PZ1FBQ8P1PKLS,GB,2022,4,11,48,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,5,0,3,3,1,0,0,2024-03-04
QY8RMM3UO86K5MQ7,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
VT4JSMI4PYA49SY3,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,6,5,4,0,1,2024-03-04
98FDCV6ZSLGX2R8Y,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,0,0,0,2024-03-04
Q01IYMCK913EJ6KB,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,2,2,0,0,2024-03-04
IKDFDJUOHUJLLQ5T,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
J9CYPOIQ54I4GDD0,GB,2022,4,11,45,0,0,0,0,0,3,0,0,0,1,1,0,0,0,8,1,0,8,6,1,0,0,2024-03-04
Y6ZKCEUZ20BV5R0D,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,2024-03-04
TNY5O6VHYX95RZZ3,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2024-03-04
2EUSRG6D8SGIRPI4,GB,2022,4,11,47,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
CEA1077I4K9XX04P,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,4,4,2,0,1,2024-03-04
6FTBDOTXER9119DK,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,2,0,0,2024-03-04
AGIYSRJ7PLSK3BLY,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
HJB8Q7ZB7B6ELYZ9,GB,2022,4,10,41,0,0,0,0,0,2,0,0,0,2,2,0,0,0,10,0,0,2,2,0,0,0,2024-03-04
OSULECWF14G9LOEG,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
8F8YIMSE1XB2TWGJ,GB,2022,4,10,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
P4DSTW4WKTWV2KLT,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2024-03-04
9WSU1L0733SM2F7O,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2024-03-04
ZYQLWEQGB97SA86G,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,2,1,0,0,2024-03-04
ZRCR33L2G9ZUKCSG,GB,2022,4,11,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,2024-03-04
98W03YVT8ZWWG8JT,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,2024-03-04
S3H7HPZYXN97ZOP8,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024-03-04
XWEHQZNXU6R7BOYB,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
9KJ8BS6QCST5XXO6,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
K4OLYUAW3KTEJGEC,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,10,4,0,1,2024-03-04
P78S05BALZYPXMCL,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,3,3,1,0,0,2024-03-04
LVLWKI50WVAOSXK3,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,1,0,0,2024-03-04
U7UEND1F721H5Q9Z,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,2024-03-04
GGV023ZCJCZ5HQN7,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,3,4,1,0,1,2024-03-04
DHD8DHBE0BZTODHZ,GB,2022,4,11,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04
6TNJ2TC7W9BBXEDI,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
6S8B5X0INL6WPQ1W,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,2024-03-04
MDU8BRS6PBUPHO5E,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
YO29PT9TYC6ZPG0Y,GB,2022,4,11,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,2024-03-04
18KLS5L5UTPBGC1J,GB,2022,4,10,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
YHTOWEKSQV8ZSFZZ,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,2,0,0,2024-03-04
Q27EPENETFGMQART,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,4,2,2,0,0,2024-03-04
3IFHHKNX7FTQTCG7,GB,2022,4,12,52,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,2024-03-04
H03P59D6POWQZNCC,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,2,0,0,2024-03-04
WZ81507AN2DRST0Y,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
EDB2C2DB-23B1-795E-C540-13574643F5B2,GB,2022,4,11,44,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,4,3,2,0,1,2024-03-04
9974D6DA-2DEE-394C-87AD-E4A96BD06052,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2024-03-04
2AIQDJTYHS3PF10P,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
RGSRNYLLXU61PZXF,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,2024-03-04
8YJ8YD9YUZRZPHMX,GB,2022,4,11,46,1,0,0,0,0,1,0,0,0,1,1,0,0,0,7,0,0,4,0,1,0,0,2024-03-04
Z7WA94KRQPOKMAJL,GB,2022,4,12,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2024-03-04
AFQFLEIO4UHW62WR,GB,2022,4,12,50,0,2,0,1,0,0,0,0,0,0,8,0,0,0,0,2,0,1,2,0,0,0,2024-03-04
VZW53D1WTBMA6EVJ,GB,2022,4,12,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
VG7SCOHY62U6316W,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
0NCPURFFQRO4D0K4,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,2024-03-04
IQ8GRPW1AOCT4MWM,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
NJN7OUGIKLE0C3VB,GB,2022,4,11,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
8NK69MWYD7R5RY9C,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
AOBCCC2LX7Z7P24S,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
7U7LO2C0Z8M9ISIC,GB,2022,4,11,46,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,0,0,2024-03-04
PFNC10WJN4ZDCGLN,GB,2022,4,10,40,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,3,0,0,0,0,2024-03-04
R9FSN0ZSRLV8FS6U,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,2024-03-04
E7ISVJ71DI61JIDP,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,2024-03-04
R84GVPDTCG2RAWOL,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,42,0,24,40,0,0,0,2024-03-04
V8XWMCG6QO6ZO69P,GB,2022,4,11,46,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2024-03-04
UMQLHAH1AF6R418I,GB,2022,4,12,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
5G867WPEEF3DAC61,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
P7XIASQRD6QBWE72,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,2,2,1,0,1,2024-03-04
87UA3B76AL1JZ2IT,GB,2022,4,10,41,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,5,0,3,2,1,0,0,2024-03-04
RU5FK6CF4RF48F3U,GB,2022,4,12,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
6BBPVQRA0AQUIZY3,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-03-04
AN7P3IIQ55LIXK29,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
C8EYIRV16711B11X,GB,2022,4,11,48,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,2024-03-04
DBEFDE66WNW00O8V,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,2024-03-04
H2QFEPBRAJ4L7YWR,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2024-03-04
KV1R8GLVVQWVZ9N0,GB,2022,4,11,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2024-03-04
OH8BNPSZ7WJ0S9G1,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
N534U1RC0WFMGP4M,GB,2022,4,10,40,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,5,0,4,1,0,1,0,2024-03-04
48G7AHTQMT2EWSLH,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
YPEHKFHYAR1GOBUP,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2024-03-04
UJXIA5HZ788YMEJO,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
CXGVKGIXWJ7H5R6A,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,6,1,0,0,2024-03-04
07T7W89GQKUQVRWG,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2024-03-04
8GKNDQVMAFMJ9A4X,GB,2022,4,10,40,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11,0,6,2,5,0,1,2024-03-04
ROSXI9N6UASEECWX,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04
0529CDCYXHBM308G,GB,2022,4,12,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2024-03-04
GF8MUJ8BW55RMO9J,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
ITEV8A4XSPVYSV6Z,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2024-03-04
VPKDA5PV4Y9XNSI2,GB,2022,4,10,42,1,0,0,0,0,1,0,0,0,1,2,0,0,0,3,0,0,1,1,1,0,0,2024-03-04
XIX2YK6TQLF8VE0F,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2024-03-04
JQHQT14NX79PL1L7,GB,2022,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,4,2,0,0,2024-03-04
Q3ITT5LIBGU1MPP6,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,22,0,18,12,6,0,0,2024-03-04
MTLLMQDZGHX8GN4L,GB,2022,4,12,52,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
4ONH4ABG2SPEVTNR,GB,2022,4,12,49,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2024-03-04
EAYAHO11W7Q42AVN,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04
LHMGMZ3Z5J26RZCO,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
MIUZE9CADQE64VB2,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
0398B509-9E8A-5936-58BF-A0D91A488B7F,GB,2022,4,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2024-03-04
LTG5RYIJ9JH7AU47,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
HX620I3ELB2K2679,GB,2022,4,10,42,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,2,2,0,0,2024-03-04
NXKNE0OHEZ0IWSPS,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,4,1,2,0,0,2024-03-04
RHJH9J77AD1P6XPE,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
4B35U1OALPB5RK4B,GB,2022,4,10,41,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,8,10,0,0,0,2024-03-04
T142JXHES6YCJHIE,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
76PEYF81LQHP6E33,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
ELW231PAWONUPUBQ,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
L5MY76FJUBRVRSXP,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2024-03-04
36XOTEZY384RUOH7,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,2024-03-04
I4S9UOFSJ44KWMLM,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,2,0,0,2024-03-04
ILAZEE9DRDQ495E6,GB,2022,4,12,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
SKO2TZIV2VPNT9J6,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,2,2,1,2,1,2024-03-04
NTWRQXJ6VG3M9S25,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
JPB703X4QU4MFKJL,GB,2022,4,11,47,2,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,14,14,4,0,2,2024-03-04
V25FZK3M1VJG2YA2,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
YIGEZC3CJ04QSRDL,GB,2022,4,12,49,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2024-03-04
42LIKHKEBQ0609ES,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-03-04
A6TK6KHD9C7UORXG,GB,2022,4,10,43,0,0,0,0,0,6,0,0,0,0,0,2,0,0,6,0,0,6,4,2,0,0,2024-03-04
B89V9G8XSG7OZ96A,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2024-03-04
BE4PO99QPG83R4ZU,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-03-04
2SBOFYPOGPRF1CKC,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
918V4G03Q2P3CZ4K,GB,2022,4,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-03-04
0WRA3BVM1GTV5FDO,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2024-03-04
MT0RG420ZBNXY8VC,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
S2NTMGRYQOX8DIY6,GB,2022,4,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,2024-03-04
8H763YPOBE8SUP73,GB,2022,4,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,12,0,0,6,2024-03-04
AWIWRB0DWUP6GDEM,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2024-03-04
YL9MAVEX9HILNCO2,GB,2022,4,11,47,0,0,0,0,2,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
XO6TLA0FIOZG63OK,GB,2022,4,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
R6O7KEWGPBZLNKAH,GB,2022,4,11,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,7,5,3,0,0,2024-03-04
KV28MEYZ74DNIYZP,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,2024-03-04
G575KD2ERX08ZWUC,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
KRFYPWA3VL4ZJ86Q,GB,2022,4,10,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2024-03-04
J0B75X62X0T30FRV,GB,2022,4,12,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
AK842OWKEM5HIIAB,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2024-03-04
LZ1I57V3L64CFIA0,GB,2022,4,11,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
J42UNQQRMH637O37,GB,2022,4,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
HNP3LVFACT442HFM,GB,2022,4,11,47,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2024-03-04
TZUOQZQ6HKC4DK13,GB,2022,4,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
TAJI28OMV1R8D9TM,GB,2022,4,11,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,10,10,2,0,2,2024-03-04
BRNUGWX0MZNR87YM,GB,2022,4,12,50,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-04
O0O80NWT95IUX6E6,GB,2022,4,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,1,2024-03-04
Y2UHB2734QCKEPY0,GB,2022,4,12,48,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,2024-03-04
03QJBQMKJ265CJ5T,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2024-03-04
12B1Y3MONHCUKLO7,GB,2022,4,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,2024-03-04
NL31I5PRQH7YO0J5,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2024-03-04
W342L4M6PNF7INH2,GB,2022,4,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2024-03-04
DBX6H89Q2P0HU2G0,GB,2022,4,11,47,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,2024-03-04
ZS7JIN1SD0G7KPZV,GB,2022,4,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2024-03-04
V87E5TJTFKBB70WU,GB,2022,4,11,45,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,2,0,0,0,2024-03-04
